name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M376T546,376.04707,546.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T1117,376.05525,1117.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T742,376.07608,742.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T604,376.14387,604.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T721,376.14867,721.186,metAnnotation;adductAnnotation,C00051;C02993,M325T690;M302T721,C14874;C02993,Glutathione episulfonium ion;Kyotorphin,[M];[M],M+CH3CN+H;M+K,C12H20N3O6S;C15H23N5O4,0.664801098147031;0.488836750001686,C14874_4;C02993_8,grade2;grade2
M376T70,376.18604,70.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T486,376.18117,485.527,metAnnotation,C20926,M343T565,C21070,(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine,[M],M+H,C19H25N3O5,0.579251644910006,C21070_2,grade3
M376T752,376.1918,751.573,metAnnotation,C20926,M289T387,C21070,(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine,[M],M+H,C19H25N3O5,0.269619846063009,C21070_4,grade2
M376T833,376.20296,833.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T1043,376.2096,1042.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T76,376.21068,76.1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T972,376.22242,972.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T73,376.24407,72.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T54,376.3105,54.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M376T71,376.33615,71.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T659,376.7829,658.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T710,376.93699,709.5665,metAnnotation;metAnnotation;metAnnotation,C00455;C01151;C00455,M401T705;M425T710_1;M401T705,C20986;C01182;C01151,"D-Ribose 2,5-bisphosphate;D-Ribulose 1,5-bisphosphate;D-Ribose 1,5-bisphosphate",[M];[M];[M],M+3Na-2H;M+3Na-2H;M+3Na-2H,C5H12O11P2;C5H12O11P2;C5H12O11P2,0.850404929541557;0.850049755491071;0.849973409561156,C01182_2;C20986_2;C01151_2,grade2;grade2;grade2
M377T674,377.04293,674.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T279,377.04321,278.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T249,377.04299,249.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T832,377.04762,831.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T546,377.04879,546.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T776,377.06807,776.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T750,377.1113,750.04,metAnnotation,C00097,M185T696,C17935,Cysteinyldopa,[M],M+CH3COO+2H,C12H16N2O6S,0.746173351389503,C17935_2,grade4
M377T889,377.11349,888.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T393,377.14085,393.4565,adductAnnotation,C00255,M399T393,C00255,Riboflavin,[M],M+H,C17H20N4O6,0.731773849999674,C00255_1,grade2
M377T529,377.18687,528.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T70,377.18816,70.4565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T787,377.19789,786.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T751,377.19502,751.198,isotopeAnnotation,C21070,M376T752,C21070,(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine,[M+1],M+H,C19H25N3O5,0.732988863859191,C21070_4,grade2
M377T689,377.19806,688.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T833,377.20511,833.2155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T807,377.21037,806.7675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T56,377.22976,56.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T72,377.24624,72.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T57_1,377.26276,57.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T397,377.27054,397.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T52,377.29924,52.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M377T57_2,377.32095,56.9215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T658,377.9806,658.3075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T889,378.03892,888.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T546,378.04284,546.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T833,378.05311,833.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T826,378.06622,825.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T492,378.09558,492.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T522,378.09546,521.7765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T619,378.12232,618.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T690,378.12798,690.4765,adductAnnotation,C00921,M332T688,C00921,Dihydropteroate,[M],M+CH3CN+Na,C14H14N6O3,0.606906716666022,C00921_4,grade2
M378T627,378.13385,627.3545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T393,378.14384,393.425,isotopeAnnotation,C00255,M377T393,C00255,Riboflavin,[M+1],M+H,C17H20N4O6,0.759211904388158,C00255_1,grade2
M378T720,378.1459,719.56,adductAnnotation,C01137,M422T720,C01137,S-Adenosylmethioninamine,[M],M+Na,C14H23N6O3S,0.95510534999994,C01137_4,grade2
M378T569,378.15556,568.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T442,378.16101,441.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T636,378.19344,635.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M378T752,378.19725,752.086,isotopeAnnotation,C21070,M376T752,C21070,(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine,[M+2],M+H,C19H25N3O5,0.718379419891938,C21070_4,grade2
M378T57,378.32369,56.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T53_1,378.57487,53.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T661,378.78062,661.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T710,378.91675,709.5315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T708_1,379.00253,708.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T526,379.05883,526.1505,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C14874;C00916;C00185;C00089;C00243,M335T628;M380T802;M381T737;M381T737;M381T737,C14877;C04712;C01093;C05731;C05403,"S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine;(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate;Cellobiono-1,5-lactone;3-Ketosucrose;3-Ketolactose",[M];[M];[M];[M];[M],M+K;M+H-2H2O;M+K;M+K;M+K,C12H16N6O4S;C16H18N2O9S;C12H20O11;C12H20O11;C12H20O11,0.898815417089594;0.779228493115219;0.718157268004036;0.712519095380689;0.70376577144473,C14877_1;C01093_1;C05403_1;C05731_1;C04712_1,grade2;grade2;grade2;grade2;grade2
M379T556,379.05873,556.334,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C14874;C15666;C05403;C00089;C01093;C01112,M335T628;M425T663;M363T527;M381T737;M363T527;M272T639,C14877;C04712;C01093;C05731;C05403;C04478,"S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine;(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate;Cellobiono-1,5-lactone;3-Ketosucrose;3-Ketolactose;3-Deoxy-D-manno-octulosonate 8-phosphate",[M];[M];[M];[M];[M];[M],M+K;M+H-2H2O;M+K;M+K;M+K;M+CH3COO+2H,C12H16N6O4S;C16H18N2O9S;C12H20O11;C12H20O11;C12H20O11;C8H15O11P,0.901827199473864;0.752937259844116;0.695694595302735;0.687933981306403;0.68047750656705;0.310072374718417,C14877_4;C01093_4;C05403_4;C05731_4;C04478_1;C04712_2,grade2;grade2;grade2;grade2;grade2;grade2
M379T726,379.05833,725.816,metAnnotation;metAnnotation;metAnnotation;adductAnnotation,C00221;C00089;C00185;C04454,M257T660;M381T737;M381T737;M321T725,C05403;C05731;C01093;C04454,"3-Ketolactose;3-Ketosucrose;Cellobiono-1,5-lactone;5-Amino-6-(5'-phospho-D-ribitylamino)uracil",[M];[M];[M];[M],M+K;M+K;M+K;M+Na,C12H20O11;C12H20O11;C12H20O11;C9H17N4O9P,0.675158509513886;0.624056380647753;0.616278613828587;0.583684683333577,C01093_8;C05403_8;C05731_8;C04454_2,grade3;grade3;grade3;grade3
M379T41,379.0801,40.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T803,379.07982,802.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T947,379.10043,946.6975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T594,379.11596,594.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T690,379.13206,690.01,isotopeAnnotation,C00921,M378T690,C00921,Dihydropteroate,[M+1],M+CH3CN+Na,C14H14N6O3,0.819160642682331,C00921_4,grade2
M379T393,379.14671,393.418,isotopeAnnotation,C00255,M377T393,C00255,Riboflavin,[M+2],M+H,C17H20N4O6,0.782682033108327,C00255_1,grade2
M379T719,379.1487,719.194,isotopeAnnotation,C01137,M378T720,C01137,S-Adenosylmethioninamine,[M+1],M+Na,C14H23N6O3S,0.888536976771738,C01137_4,grade2
M379T513,379.16581,513.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T851,379.17699,850.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T55,379.17777,54.6025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T492,379.20242,492.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T53_2,379.20967,53.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T708_2,379.21368,708.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T277,379.24364,276.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T75,379.2566,74.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T58,379.27936,57.8565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T392,379.29062,392.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T62,379.29984,62.2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M379T53_3,379.31551,53.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T642,379.81193,642.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T737,379.88228,736.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T546,380.0396,546.1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T858,380.05479,858.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T527,380.06215,526.591,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C14877;C04712;C05403;C05731;C01093,M379T526;M379T526;M379T526;M379T526;M379T526,C14877;C04712;C05403;C05731;C01093,"S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine;(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate;3-Ketolactose;3-Ketosucrose;Cellobiono-1,5-lactone",[M+1];[M+1];[M+1];[M+1];[M+1],M+K;M+H-2H2O;M+K;M+K;M+K,C12H16N6O4S;C16H18N2O9S;C12H20O11;C12H20O11;C12H20O11,0.90114143750784;0.89076618141345;0.682288278854503;0.682288278854503;0.682288278854503,C14877_1;C01093_1;C05403_1;C05731_1;C04712_1,grade2;grade2;grade2;grade2;grade2
M380T558,380.06347,557.938,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C04712;C14877;C05403;C05731;C01093;C04478,M379T556;M379T556;M379T556;M379T556;M379T556;M379T556,C04712;C14877;C05403;C05731;C01093;C04478,"(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate;S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine;3-Ketolactose;3-Ketosucrose;Cellobiono-1,5-lactone;3-Deoxy-D-manno-octulosonate 8-phosphate",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+H-2H2O;M+K;M+K;M+K;M+K;M+CH3COO+2H,C16H18N2O9S;C12H16N6O4S;C12H20O11;C12H20O11;C12H20O11;C8H15O11P,0.737035180647017;0.667136807209401;0.562450996542885;0.562450996542885;0.562450996542885;0.561840238828753,C14877_4;C01093_4;C05403_4;C05731_4;C04478_1;C04712_2,grade2;grade2;grade2;grade2;grade2;grade2
M380T71,380.06008,71.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T818,380.07041,818.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T41,380.08266,40.7365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T745,380.08986,745.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T802,380.09006,801.92,metAnnotation;metAnnotation,C00097;C04734,M185T696;M389T778,C17935;C04677,Cysteinyldopa;1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide,[M];[M],M+CH3CN+Na;M+CH3CN+H,C12H16N2O6S;C9H15N4O8P,0.90340267267506;0.380427866464463,C17935_3;C04677_2,grade4;grade4
M380T726,380.10762,725.5115,metAnnotation,C00051,M325T937,C03451,(R)-S-Lactoylglutathione,[M],M+H,C13H21N3O8S,0.692743234842512,C03451_8,grade3
M380T835,380.10716,835.423,metAnnotation,C00051,M325T690,C03451,(R)-S-Lactoylglutathione,[M],M+H,C13H21N3O8S,0.667254898558669,C03451_14,grade3
M380T807,380.11821,806.509,metAnnotation,C14877,M363T527,C03451,(R)-S-Lactoylglutathione,[M],M+H,C13H21N3O8S,0.630964801333641,C03451_11,grade2
M380T403,380.12619,403.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T760,380.14972,760.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T687,380.15,687.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T718,380.14978,717.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T514,380.1674,514.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T902,380.19054,901.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T704,380.19084,703.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T857,380.19744,857.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T75,380.20236,75.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T58_1,380.28297,57.8465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T393,380.29397,393.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T62,380.30412,62.1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M380T58_2,380.33169,57.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T943,380.68492,943.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T902,380.69147,901.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T660,380.77921,659.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T710_1,380.86946,709.9795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T710_2,380.89547,710.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T707_1,380.93414,707.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T658,380.95975,657.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T499,380.97904,498.8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T707_2,380.9817,706.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T56_1,381.05253,55.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T527,381.05852,527.2455,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C14877;C04712;C05403;C05731;C01093,M379T526;M379T526;M379T526;M379T526;M379T526,C14877;C04712;C05403;C05731;C01093,"S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine;(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate;3-Ketolactose;3-Ketosucrose;Cellobiono-1,5-lactone",[M+2];[M+2];[M+2];[M+2];[M+2],M+K;M+H-2H2O;M+K;M+K;M+K,C12H16N6O4S;C16H18N2O9S;C12H20O11;C12H20O11;C12H20O11,0.781694591569609;0.772192879515027;0.567242135128511;0.567242135128511;0.567242135128511,C14877_1;C01093_1;C05403_1;C05731_1;C04712_1,grade2;grade2;grade2;grade2;grade2
M381T737,381.07489,736.91,metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;adductAnnotation,C01093;C05403;C02995;C04751;C05731;C00689;C15667;C02964;C01742;C00252;C01518;C02048;C05402;C15548;C20236;C01728;C05400;C21336;C01235;C20861;C01121,M382T770;M382T770;M483T726;M403T725;M382T770;M483T726;M403T725;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737;M307T737,C00185;C00243;C00208;C15667;C00089;C01083;C04751;C02964;C01742;C00252;C01518;C02048;C05402;C15548;C20236;C01728;C05400;C21336;C01235;C20861;C01121,"Cellobiose;Lactose;Maltose;5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole;Sucrose;alpha,alpha-Trehalose;1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate;4-O-beta-D-Glucopyranosyl-D-mannose;Palatinose;Isomaltose;Nigerose;Laminaribiose;Melibiose;2-alpha-D-Glucosyl-D-glucose;4-O-beta-D-Mannopyranosyl-D-glucopyranose;Mannobiose;Epimelibiose;beta-1,2-Mannobiose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol;Mannobiose;Streptidine 6-phosphate",[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M],M+K;M+K;M+K;M+CH3CN+H;M+K;M+K;M+CH3CN+H;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K,C12H22O11;C12H22O11;C12H22O11;C9H14N3O9P;C12H22O11;C12H22O11;C9H14N3O9P;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C8H19N6O7P,0.786197177196122;0.786197177196122;0.786197177196122;0.772918201243242;0.769595149174047;0.766634041440209;0.763351344153774;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.702628333333242;0.659157683334475,C01121_6;C01083_5;C00208_6;C02964_5;C01742_5;C00089_6;C00185_6;C00243_6;C00252_5;C01518_5;C02048_5;C05402_5;C15548_5;C20236_5;C01728_5;C05400_5;C21336_5;C01235_5;C20861_5;C15667_2;C04751_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M381T71_1,381.07914,71.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T929,381.08437,929.057,metAnnotation,C03492,M322T779,C01134,Pantetheine 4'-phosphate,[M],M+Na,C11H23N2O7PS,0.438622327197717,C01134_5,grade3
M381T411,381.08454,410.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T303,381.1097,302.7905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T807,381.12119,806.6425,isotopeAnnotation,C03451,M380T807,C03451,(R)-S-Lactoylglutathione,[M+1],M+H,C13H21N3O8S,0.727632974722086,C03451_11,grade2
M381T60,381.11483,60.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T579,381.14317,579.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T793,381.14479,793.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T688,381.15138,687.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T716,381.15326,716.4875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T702,381.18102,702.107,adductAnnotation,C05556,M328T701,C05556,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine,[M],M+NH4,C14H25N3O6S,0.742858483333559,C05556_6,grade2
M381T585,381.18187,585.024,metAnnotation,C00979,M211T572,C05556,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine,[M],M+NH4,C14H25N3O6S,0.771395543743909,C05556_4,grade2
M381T363,381.1816,363.1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T74_1,381.18516,73.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T858,381.20059,857.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T71_2,381.21466,71.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T56_2,381.25389,55.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T74_2,381.27,73.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T58_1,381.29461,57.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T387,381.30592,387.4655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T58_2,381.33439,57.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M381T56_3,381.45407,55.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T819,381.61809,819.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T56,381.65514,55.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T1015,381.71791,1014.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T498,381.97952,498.2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T816,382.02484,815.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T681,382.04221,680.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T736,382.078,736.378,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01083;C00208;C02964;C01742;C00089;C00185;C00243;C00252;C01518;C02048;C05402;C15548;C20236;C01728;C05400;C21336;C01235;C20861;C04751;C15667;C01121,M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737;M381T737,C01083;C00208;C02964;C01742;C00089;C00185;C00243;C00252;C01518;C02048;C05402;C15548;C20236;C01728;C05400;C21336;C01235;C20861;C04751;C15667;C01121,"alpha,alpha-Trehalose;Maltose;4-O-beta-D-Glucopyranosyl-D-mannose;Palatinose;Sucrose;Cellobiose;Lactose;Isomaltose;Nigerose;Laminaribiose;Melibiose;2-alpha-D-Glucosyl-D-glucose;4-O-beta-D-Mannopyranosyl-D-glucopyranose;Mannobiose;Epimelibiose;beta-1,2-Mannobiose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol;Mannobiose;1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate;5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole;Streptidine 6-phosphate",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+K;M+CH3CN+H;M+CH3CN+H;M+K,C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C9H14N3O9P;C9H14N3O9P;C8H19N6O7P,0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.672688351994384;0.647998250212381;0.647998250212381;0.604465276987548,C01121_6;C01083_5;C00208_6;C02964_5;C01742_5;C00089_6;C00185_6;C00243_6;C00252_5;C01518_5;C02048_5;C05402_5;C15548_5;C20236_5;C01728_5;C05400_5;C21336_5;C01235_5;C20861_5;C15667_2;C04751_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M382T70,382.08151,70.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M382T776,382.0975,775.508,metAnnotation;adductAnnotation,C00183;C06564,M156T507;M423T777,C05557;C06564,Isopenicillin N;Penicillin N,[M];[M],M+Na;M+Na,C14H21N3O6S;C14H21N3O6S,0.739082493439415;0.351470616669019,C05557_4;C06564_4,grade3;grade3
M382T546,382.12609,545.636,adductAnnotation,C04544,M436T546,C04544,gamma-L-Glutamyl-L-cysteinyl-beta-alanine,[M],M+CH3COO+2H,C11H19N3O6S,0.848970700000185,C04544_1,grade2
M382T770,382.14028,770.1915,metAnnotation,C00062,M213T596,C02993,Kyotorphin,[M],M+2Na-H,C15H23N5O4,0.752379426157124,C02993_11,grade3
